0,24.129703343356343,24.129703343356343,2.5,7.5,2.5,7.5,0.0014495678486706738
1,37.35608626414506,24.129703343356343,4.0,7.5,2.5,7.5,0.0012337186279007528
2,23.963688124028643,23.963688124028643,1.0,7.5,1.0,7.5,0.0011902132351303565
3,40.394600548124224,23.963688124028643,2.5,9.0,1.0,7.5,0.00018030145355959432
4,12.365919195539275,12.365919195539275,2.5,6.0,2.5,6.0,0.0007404780174457548
5,27.292142729121142,12.365919195539275,0.9007575813894828,1.3054688051747914,2.5,6.0,-0.0003965735829406357
6,5.920947285826288,5.920947285826288,4.1064121528161035,2.8216808256582437,4.1064121528161035,2.8216808256582437,0.0011764777747270826
7,17.60078228919311,5.920947285826288,5.546483679453948,0.44738090681532705,4.1064121528161035,2.8216808256582437,0.0017052493930484875
8,2.9928996165969957,2.9928996165969957,2.587029381421531,3.8220203319264003,2.587029381421531,3.8220203319264003,5.9506024858535283e-05
9,0.40293990855863776,0.40293990855863776,3.1716621162075818,2.2333285470081297,3.1716621162075818,2.2333285470081297,0.0018253367966342229
10,5.144956251890366,0.40293990855863776,3.583893673194961,0.0,3.1716621162075818,2.2333285470081297,-9.989811065861301e-05
11,0.7113773342653124,0.40293990855863776,3.174151988500814,2.8048735087357417,3.1716621162075818,2.2333285470081297,0.00012901306762893734
12,0.6197315232317417,0.40293990855863776,2.9382922512212435,2.2884826043413624,3.1716621162075818,2.2333285470081297,0.0008719354891987744
13,17.508478206118784,0.40293990855863776,-5.0,14.999999999999998,3.1716621162075818,2.2333285470081297,0.000246736834317209
14,93.35538085696984,0.40293990855863776,5.053986194543528,10.208119028247893,3.1716621162075818,2.2333285470081297,0.0014275799771747088
15,14.686076737761201,0.40293990855863776,-4.114559067135867,11.559128933154131,3.1716621162075818,2.2333285470081297,0.0021546063679036514
16,172.26452263997862,0.40293990855863776,4.407133478671316,14.346020878292624,3.1716621162075818,2.2333285470081297,-2.9346671592280902e-05
17,0.602823934883347,0.40293990855863776,3.3161197412829484,1.8999858821216424,3.1716621162075818,2.2333285470081297,0.0007722387566008991
18,149.58557700466915,0.40293990855863776,-4.811346395872553,4.873549500480285,3.1716621162075818,2.2333285470081297,0.0007375027958402857
19,0.761563908897641,0.40293990855863776,3.0180118786215218,1.834123137340142,3.1716621162075818,2.2333285470081297,0.0015113439933868388
20,0.4599035584021296,0.40293990855863776,3.0414469903053796,2.4661374312621254,3.1716621162075818,2.2333285470081297,-0.00019014178895874402
21,10.96037673209657,0.40293990855863776,9.999999999999988,0.0,3.1716621162075818,2.2333285470081297,0.0006451794749594836
22,25.146060612699287,0.40293990855863776,1.026767333969694,7.691954732872751,3.1716621162075818,2.2333285470081297,0.0020550163722098187
23,3.263544766856124,0.40293990855863776,-3.929345599646183,14.053043994960149,3.1716621162075818,2.2333285470081297,0.0019373021495045566
24,95.93495809436406,0.40293990855863776,7.666698908433485,10.564476884901756,3.1716621162075818,2.2333285470081297,0.0014375102788822599
25,60.78149113986315,0.40293990855863776,0.5515367956837478,11.688481969757838,3.1716621162075818,2.2333285470081297,0.0009865462002266226
26,4.050106803447184,0.40293990855863776,9.999999999999998,1.5509014535661418,3.1716621162075818,2.2333285470081297,-0.0002941758155408175
27,2.7239173939604355,0.40293990855863776,8.868959536091912,2.984406966132565,3.1716621162075818,2.2333285470081297,-2.6215145649294656e-05
28,5.888226852853204,0.40293990855863776,9.999999999999998,4.989130509452002,3.1716621162075818,2.2333285470081297,0.00046692814374482727
29,1.0147918160499838,0.40293990855863776,9.682402285404196,3.2488217918587337,3.1716621162075818,2.2333285470081297,0.0008511386208936402
